match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2030156,2,0.1282051282051282,0.05217391304347826,0.02564102564102564,0.15584415584415584,1.875,0.75,0,0,3,3,3,3,1,0,1,0,1,0,0,0,0,0,0,0,1.625,-0.75,1.125,0.75,-12
2030153,1,0.08547008547008547,0.06086956521739131,0.07692307692307693,0.14285714285714285,1.5,1.0,3,0,0,1,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0.5,-0.5,0.5,-0.125,13
2030158,2,0.03418803418803419,0.02608695652173913,0.0641025641025641,0.05194805194805195,1.125,0.75,1,3,1,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,-0.125,-0.125,0.375,0.25,-5
2030154,2,0.05128205128205128,0.05217391304347826,0.10256410256410256,0.11688311688311688,0.875,0.625,0,3,1,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,-0.25,-0.375,0.25,0.375,-3
2030159,1,0.10256410256410256,0.06956521739130435,0.08974358974358974,0.12987012987012986,1.5,0.875,0,3,3,1,3,3,0,1,1,3,0,0,0,0,0,0,0,0,0.625,-0.25,0.625,0.375,11
2030157,0,0.05128205128205128,0.08695652173913043,0.08974358974358974,0.05194805194805195,0.75,1.625,1,0,3,1,1,0,1,3,3,1,0,0,0,0,0,0,0,0,-0.125,0.75,-0.875,-0.375,9
2030155,0,0.10256410256410256,0.13043478260869565,0.0641025641025641,0.09090909090909091,2.0,1.875,1,3,3,3,3,0,0,3,3,0,1,0,0,0,0,0,0,0,0.875,1.0,0.125,0.375,-2
2030160,1,0.05982905982905983,0.043478260869565216,0.10256410256410256,0.16883116883116883,1.0,0.5,3,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,1,0,-0.125,-1.0,0.5,0.625,1
2030171,2,0.06837606837606838,0.08695652173913043,0.21794871794871795,0.22077922077922077,0.7777777777777778,1.3333333333333333,1,1,1,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,-1.0,-0.7777777777777778,-0.5555555555555556,-0.3333333333333333,1
2030170,1,0.06837606837606838,0.06956521739130435,0.20512820512820512,0.15584415584415584,0.5555555555555556,1.2222222222222223,0,0,1,1,1,1,3,3,1,0,0,0,1,0,0,0,0,0,-0.8888888888888888,-0.4444444444444444,-0.6666666666666666,-0.5555555555555556,-1
2030168,2,0.02564102564102564,0.12173913043478261,0.08974358974358974,0.11688311688311688,0.6666666666666666,1.4444444444444444,1,3,0,1,1,0,0,3,3,1,0,0,0,0,0,0,0,0,-0.4444444444444444,0.5555555555555556,-0.7777777777777778,-0.4444444444444444,-9
2030165,0,0.1452991452991453,0.1565217391304348,0.10256410256410256,0.025974025974025976,2.0,2.0,3,0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,1.0,1.7777777777777777,0.0,0.0,6
2030163,2,0.06837606837606838,0.08695652173913043,0.15384615384615385,0.1038961038961039,1.0,1.1111111111111112,0,3,3,1,1,3,0,3,1,3,0,0,0,0,0,0,0,0,-0.4444444444444444,0.2222222222222222,-0.1111111111111111,-0.3333333333333333,-10
