,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_foulcommit,away_foulcommit,home_shoton,away_shoton,home_shotoff,away_shotoff,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
845,2574,2010/2011,17,2010-12-11 00:00:00,839979,10261,8650,3,1,3.8,3.4,2.0,2,0,1,0,21,13,2,8,4,9,12,21,2,5,47,53,12,29,A
848,2577,2010/2011,17,2010-12-12 00:00:00,839982,8559,8655,2,1,2.0,3.3,4.0,5,0,3,0,14,16,6,11,3,9,20,43,3,10,49,51,23,21,H
841,2570,2010/2011,17,2010-12-12 00:00:00,839975,8586,8455,1,1,2.8,3.25,2.6,2,0,2,0,10,15,2,7,9,6,14,27,1,7,41,59,26,30,D
846,2575,2010/2011,17,2010-12-12 00:00:00,839980,8602,8658,1,0,2.4,3.25,3.0,2,0,4,0,9,10,9,0,5,3,27,18,7,2,52,48,12,18,H
840,2569,2010/2011,17,2010-12-13 00:00:00,839974,10260,9825,1,0,2.0,3.4,3.8,0,0,4,0,5,17,8,4,4,6,11,12,5,4,55,45,34,32,H
852,2581,2010/2011,18,2010-12-18 00:00:00,839986,8472,8559,1,0,2.2,3.2,3.5,1,0,3,0,7,13,5,8,7,6,21,32,2,5,51,49,21,12,D
854,2583,2010/2011,18,2010-12-18 00:00:00,839988,8655,8654,1,1,1.8,3.6,4.5,2,0,3,0,10,10,4,1,6,8,12,13,9,4,55,45,24,26,H
853,2582,2010/2011,18,2010-12-20 00:00:00,839987,8456,8668,1,2,1.73,3.6,5.0,4,0,3,0,10,13,24,1,12,0,55,10,11,0,58,42,32,18,A
868,2597,2010/2011,19,2010-12-26 00:00:00,840002,8559,8659,2,0,2.1,3.25,3.75,1,0,1,0,8,9,6,10,5,6,11,19,5,7,45,55,20,27,A
865,2594,2010/2011,19,2010-12-26 00:00:00,839999,8602,8528,1,2,2.1,3.3,3.6,1,0,3,0,5,15,4,5,4,6,23,5,7,3,56,44,21,21,A
866,2595,2010/2011,19,2010-12-26 00:00:00,840000,8655,10194,0,2,2.3,3.2,3.2,1,0,4,0,13,20,8,7,5,3,27,34,5,3,48,52,26,22,H
867,2596,2010/2011,19,2010-12-26 00:00:00,840001,9879,8654,1,3,1.91,3.4,4.2,1,0,1,0,13,10,10,5,9,6,32,16,8,4,50,50,16,12,A
862,2591,2010/2011,19,2010-12-26 00:00:00,839996,10252,8586,1,2,3.2,3.3,2.3,3,0,3,1,13,10,16,6,11,5,39,4,8,4,63,37,37,24,H
860,2589,2010/2011,19,2010-12-26 00:00:00,839994,10260,8472,2,0,1.29,5.5,11.0,0,0,2,0,12,9,8,1,6,5,19,17,5,3,53,47,22,32,A
864,2593,2010/2011,19,2010-12-26 00:00:00,839998,10261,8456,1,3,3.25,3.25,2.25,1,0,5,0,6,14,9,3,11,3,38,12,6,3,55,45,15,16,A
861,2590,2010/2011,19,2010-12-27 00:00:00,839995,9825,8455,3,1,2.63,3.2,2.75,2,0,3,0,14,16,6,5,3,7,15,14,4,6,61,39,32,31,H
884,2613,2010/2011,20,2010-12-28 00:00:00,840008,8456,10252,4,0,1.44,4.2,8.0,1,0,2,0,8,9,5,4,3,6,9,5,8,6,49,51,19,38,D
881,2610,2010/2011,20,2010-12-28 00:00:00,840005,8472,8483,0,2,1.62,3.75,6.0,2,0,0,0,9,4,11,2,16,5,33,10,9,2,55,45,32,20,H
882,2611,2010/2011,20,2010-12-28 00:00:00,840006,8586,10261,2,0,1.53,4.0,6.5,2,1,4,0,9,16,9,8,6,4,19,22,9,7,55,45,24,16,A
883,2612,2010/2011,20,2010-12-28 00:00:00,840007,8654,8668,1,1,3.4,3.2,2.25,1,0,0,0,12,19,4,4,6,11,13,24,4,7,49,51,27,25,A
885,2614,2010/2011,20,2010-12-28 00:00:00,840009,8658,10260,1,1,6.5,4.33,1.5,3,0,3,0,12,9,2,5,9,8,19,18,4,4,51,49,30,22,H
886,2615,2010/2011,20,2010-12-28 00:00:00,840010,8659,8655,1,3,1.83,3.5,4.5,1,1,3,1,9,11,8,1,11,4,15,14,8,5,61,39,22,22,A
887,2616,2010/2011,20,2010-12-28 00:00:00,840011,10194,9879,0,2,1.83,3.4,4.75,1,0,2,0,8,15,11,2,7,1,41,9,9,2,52,48,13,21,D
889,2618,2010/2011,20,2010-12-29 00:00:00,840013,8455,8559,1,0,1.29,5.5,11.0,1,0,1,0,13,25,7,5,10,6,18,17,6,3,54,46,31,26,H
888,2617,2010/2011,20,2010-12-29 00:00:00,840012,8528,9825,2,2,6.5,4.2,1.5,1,1,0,0,16,10,5,7,2,6,23,27,3,4,52,48,22,15,A
880,2609,2010/2011,20,2010-12-29 00:00:00,840004,8650,8602,0,1,1.33,5.0,10.0,1,0,1,0,8,11,7,2,5,8,22,28,2,8,55,45,19,35,D
894,2623,2010/2011,21,2011-01-01 00:00:00,840059,8456,8483,1,0,1.29,5.5,10.0,0,0,0,0,12,10,9,8,11,2,23,15,10,4,56,44,19,36,A
891,2620,2010/2011,21,2011-01-01 00:00:00,840056,8472,8655,3,0,1.83,3.5,4.5,1,0,2,0,12,10,6,4,7,7,21,17,3,2,51,49,25,29,H
892,2621,2010/2011,21,2011-01-01 00:00:00,840057,8586,9879,1,0,1.4,4.5,8.5,2,0,1,0,11,11,7,5,5,7,8,16,5,1,54,46,35,25,H
890,2619,2010/2011,21,2011-01-01 00:00:00,840055,8650,8559,2,1,1.7,3.75,5.0,2,0,2,0,13,15,10,6,10,7,22,12,7,4,56,44,24,22,H
893,2622,2010/2011,21,2011-01-01 00:00:00,840058,8654,8602,2,0,2.0,3.4,3.8,1,0,1,0,7,15,4,7,6,5,16,17,5,10,54,46,27,22,H
895,2624,2010/2011,21,2011-01-01 00:00:00,840060,8658,9825,0,3,5.5,3.6,1.67,3,0,1,0,8,6,1,10,3,6,7,5,4,5,48,52,33,19,H
896,2625,2010/2011,21,2011-01-01 00:00:00,840061,8659,10260,1,2,6.0,4.2,1.53,1,0,3,0,9,15,8,1,10,2,12,12,4,5,47,53,22,41,A
897,2626,2010/2011,21,2011-01-01 00:00:00,840062,10194,8668,2,0,2.63,3.2,2.75,4,0,1,0,11,8,3,6,5,9,10,18,1,5,38,62,16,18,H
899,2628,2010/2011,21,2011-01-02 00:00:00,840064,8455,10252,3,3,1.25,5.5,13.0,2,0,7,0,16,12,8,6,7,6,22,13,9,6,60,40,34,20,D
898,2627,2010/2011,21,2011-01-02 00:00:00,840063,8528,10261,0,1,2.5,3.2,2.9,2,0,2,0,14,15,3,4,7,12,12,13,3,3,52,48,20,22,A
904,2633,2010/2011,22,2011-01-04 00:00:00,840069,8483,8658,1,2,2.3,3.25,3.25,0,0,1,0,10,7,11,5,9,7,24,13,3,7,61,39,28,22,A
909,2638,2010/2011,22,2011-01-04 00:00:00,840074,9879,8659,3,0,2.2,3.25,3.4,0,0,1,0,7,10,5,6,6,8,26,16,7,4,59,41,19,22,H
900,2629,2010/2011,22,2011-01-04 00:00:00,840065,10260,10194,2,1,1.25,5.75,12.0,0,0,0,0,6,11,7,0,14,4,25,16,6,1,56,44,44,27,H
903,2632,2010/2011,22,2011-01-05 00:00:00,840068,8559,8528,1,1,1.73,3.6,5.0,0,0,4,0,11,10,5,4,8,2,35,8,9,5,47,53,39,38,D
902,2631,2010/2011,22,2011-01-05 00:00:00,840067,8602,8455,1,0,8.0,4.2,1.44,0,0,1,0,16,13,2,9,1,10,13,38,4,9,47,53,21,27,A
908,2637,2010/2011,22,2011-01-05 00:00:00,840073,8655,8650,3,1,3.4,3.25,2.2,2,0,1,0,11,10,4,4,4,7,22,55,0,7,52,48,25,25,H
906,2635,2010/2011,22,2011-01-05 00:00:00,840071,8668,8586,2,1,2.63,3.25,2.75,1,0,0,0,18,13,14,6,4,6,21,18,4,3,58,42,29,20,D
901,2630,2010/2011,22,2011-01-05 00:00:00,840066,9825,8456,0,0,1.91,3.6,4.0,0,1,2,1,6,12,10,2,7,4,22,7,7,2,61,39,22,36,H
905,2634,2010/2011,22,2011-01-05 00:00:00,840070,10252,8472,0,1,2.2,3.25,3.4,3,1,4,0,9,13,5,5,5,6,23,25,5,9,57,43,25,17,H
907,2636,2010/2011,22,2011-01-05 00:00:00,840072,10261,8654,5,0,1.83,3.6,4.33,0,0,4,0,13,12,4,5,5,6,27,10,4,3,54,46,18,35,H
869,2598,2010/2011,19,2011-01-12 00:00:00,840003,8483,8650,2,1,3.8,3.75,1.91,1,0,3,0,10,14,4,8,4,4,19,23,3,3,52,48,28,25,H
919,2648,2010/2011,23,2011-01-15 00:00:00,840084,8455,8655,2,0,1.29,5.5,11.0,1,0,0,0,11,8,8,4,15,1,44,13,14,1,59,41,35,25,H
914,2643,2010/2011,23,2011-01-15 00:00:00,840079,8456,8602,4,3,1.33,5.0,10.0,0,0,0,0,11,10,10,5,2,3,50,34,9,9,55,45,41,21,H
918,2647,2010/2011,23,2011-01-15 00:00:00,840083,8528,9879,1,1,2.5,3.25,2.88,4,0,2,0,17,9,3,5,3,7,10,19,2,9,40,60,27,29,H
913,2642,2010/2011,23,2011-01-15 00:00:00,840078,8654,9825,0,3,6.0,4.0,1.57,1,0,0,0,9,8,5,10,3,8,9,16,4,10,39,61,22,28,H
916,2645,2010/2011,23,2011-01-15 00:00:00,840081,8659,8483,3,2,1.8,3.6,4.5,1,0,2,0,9,14,9,0,8,7,22,14,4,4,55,45,20,40,A
917,2646,2010/2011,23,2011-01-15 00:00:00,840082,10194,8559,2,0,2.1,3.25,3.75,0,0,2,0,8,13,4,5,6,8,32,22,5,5,51,49,21,22,D
911,2640,2010/2011,23,2011-01-16 00:00:00,840076,8472,10261,1,1,2.2,3.25,3.4,1,0,1,0,17,7,6,2,4,7,20,17,5,6,51,49,23,21,D
912,2641,2010/2011,23,2011-01-16 00:00:00,840077,8586,10260,0,0,2.88,3.3,2.5,2,0,5,0,9,20,10,3,12,4,34,14,8,2,58,42,25,25,D
910,2639,2010/2011,23,2011-01-16 00:00:00,840075,8650,8668,2,2,2.2,3.2,3.5,3,0,0,0,17,18,14,4,4,5,24,18,10,6,52,48,30,28,D
915,2644,2010/2011,23,2011-01-16 00:00:00,840080,8658,10252,1,1,2.4,3.2,3.1,1,0,2,0,14,14,9,4,7,13,15,23,5,7,48,52,37,48,D
929,2658,2010/2011,24,2011-01-22 00:00:00,840094,8483,8472,1,2,2.5,3.25,2.88,2,0,0,0,15,15,9,5,7,7,18,14,10,4,46,54,43,22,H
925,2654,2010/2011,24,2011-01-22 00:00:00,840090,8602,8650,0,3,3.4,3.2,2.25,0,0,3,0,7,18,5,7,10,6,33,15,5,4,48,52,22,42,H
923,2652,2010/2011,24,2011-01-22 00:00:00,840088,8668,8654,2,2,1.5,4.0,7.5,1,0,3,0,8,12,5,4,5,8,38,10,12,2,58,42,28,33,A
921,2650,2010/2011,24,2011-01-22 00:00:00,840086,9825,8528,3,0,1.2,6.5,15.0,0,0,1,1,5,11,12,1,7,2,21,8,8,1,58,42,26,20,D
927,2656,2010/2011,24,2011-01-22 00:00:00,840092,9879,10194,2,0,2.2,3.2,3.5,1,0,1,1,10,10,8,2,4,7,14,9,3,2,65,35,23,30,H
922,2651,2010/2011,24,2011-01-22 00:00:00,840087,10252,8456,1,0,3.5,3.4,2.1,1,0,1,0,6,10,7,10,2,11,18,32,2,13,45,55,48,23,H
920,2649,2010/2011,24,2011-01-22 00:00:00,840085,10260,8658,5,0,1.2,6.5,15.0,0,0,0,0,11,5,4,2,13,4,37,16,10,3,57,43,29,37,D
924,2653,2010/2011,24,2011-01-22 00:00:00,840089,10261,8586,1,1,3.5,3.4,2.1,0,0,0,0,11,7,5,7,7,6,11,15,1,4,61,39,21,26,A
926,2655,2010/2011,24,2011-01-23 00:00:00,840091,8655,8659,2,0,2.25,3.3,3.25,0,0,1,0,5,6,9,14,3,4,27,20,8,9,52,48,28,25,H
928,2657,2010/2011,24,2011-01-24 00:00:00,840093,8559,8455,0,4,6.0,3.75,1.62,0,0,0,0,8,5,7,8,4,4,15,9,4,3,38,62,30,41,A
837,2566,2010/2011,16,2011-01-25 00:00:00,839971,8483,10260,2,3,8.0,5.0,1.36,1,0,2,0,10,10,2,11,4,6,21,38,6,8,47,53,28,51,A
858,2587,2010/2011,18,2011-01-25 00:00:00,839992,8528,10252,1,2,3.2,3.25,2.3,2,0,3,0,9,13,9,9,13,2,25,20,7,4,43,57,22,25,A
851,2580,2010/2011,18,2011-01-26 00:00:00,839985,8650,9879,1,0,1.53,3.8,7.0,0,0,1,0,11,13,6,8,7,4,25,16,6,2,55,45,29,26,H
932,2661,2010/2011,25,2011-02-01 00:00:00,840097,8472,8455,2,4,5.5,3.6,1.67,1,0,2,0,6,9,3,12,2,8,4,14,0,6,37,63,46,27,H
935,2664,2010/2011,25,2011-02-01 00:00:00,840100,8659,8528,2,2,1.73,3.6,5.0,4,0,5,0,13,13,7,4,11,5,13,8,8,5,40,60,51,25,H
931,2660,2010/2011,25,2011-02-01 00:00:00,840096,9825,8668,2,1,1.4,4.5,8.5,3,0,5,0,11,15,5,6,11,1,12,21,5,7,55,45,34,41,A
930,2659,2010/2011,25,2011-02-01 00:00:00,840095,10260,10252,3,1,1.33,5.0,9.5,0,0,0,0,7,7,11,5,8,5,23,22,5,5,50,50,25,22,D
936,2665,2010/2011,25,2011-02-02 00:00:00,840101,8483,8654,1,3,2.38,3.3,3.0,0,0,1,0,10,14,10,7,10,3,25,13,10,7,48,52,24,45,D
934,2663,2010/2011,25,2011-02-02 00:00:00,840099,8559,8602,1,0,1.83,3.5,4.5,1,0,3,0,14,9,6,5,8,8,43,22,8,3,51,49,28,38,A
937,2666,2010/2011,25,2011-02-02 00:00:00,840102,8650,10194,2,0,1.62,3.75,6.0,1,0,4,0,6,9,9,2,5,5,12,8,7,0,60,40,28,21,A
938,2667,2010/2011,25,2011-02-02 00:00:00,840103,8655,8586,0,1,3.25,3.4,2.2,2,0,1,0,15,10,13,3,5,1,19,15,4,4,49,51,30,21,H
933,2662,2010/2011,25,2011-02-02 00:00:00,840098,8658,8456,2,2,4.5,3.5,1.83,0,0,2,0,8,12,7,8,7,4,30,19,6,4,50,50,26,30,H
939,2668,2010/2011,25,2011-02-02 00:00:00,840104,9879,10261,1,0,2.1,3.3,3.6,0,0,3,0,15,18,13,2,2,3,15,19,5,7,52,48,32,30,H
945,2674,2010/2011,26,2011-02-05 00:00:00,840110,8456,8659,3,0,1.4,4.5,8.5,1,0,2,0,12,10,8,7,7,9,7,13,8,8,53,47,28,26,D
948,2677,2010/2011,26,2011-02-05 00:00:00,840113,8528,8655,4,3,2.5,3.25,2.9,1,0,2,0,8,10,4,5,4,4,9,21,4,9,58,42,27,28,H
940,2669,2010/2011,26,2011-02-05 00:00:00,840105,8586,8559,2,1,1.57,4.0,6.0,1,0,3,0,11,15,8,5,7,6,24,21,6,7,52,48,45,26,H
946,2675,2010/2011,26,2011-02-05 00:00:00,840111,8602,10260,2,1,8.5,4.5,1.4,2,0,2,0,10,13,4,5,2,10,15,37,4,6,45,55,30,49,D
943,2672,2010/2011,26,2011-02-05 00:00:00,840108,8668,8483,5,3,1.44,4.5,7.0,0,0,1,0,10,16,12,6,8,4,15,12,9,5,50,50,30,37,H
947,2676,2010/2011,26,2011-02-05 00:00:00,840112,10194,8472,3,2,2.1,3.2,3.75,1,0,3,0,7,14,4,6,12,4,42,12,12,4,48,52,41,30,H
942,2671,2010/2011,26,2011-02-05 00:00:00,840107,10252,9879,2,2,1.91,3.4,4.2,3,0,2,0,14,12,5,8,4,4,15,18,3,6,59,41,23,31,H
944,2673,2010/2011,26,2011-02-05 00:00:00,840109,10261,9825,4,4,5.0,4.0,1.67,2,0,3,1,14,12,9,5,9,2,33,8,12,6,55,45,24,54,H
949,2678,2010/2011,26,2011-02-06 00:00:00,840114,8455,8650,0,1,1.62,4.0,5.5,1,0,1,0,7,8,5,3,13,2,15,14,4,3,52,48,44,35,A
941,2670,2010/2011,26,2011-02-06 00:00:00,840106,8654,8658,0,1,2.0,3.5,3.75,3,0,1,0,18,11,8,2,8,6,28,18,5,5,53,47,24,30,A
953,2682,2010/2011,27,2011-02-12 00:00:00,840118,8472,8586,1,2,2.75,3.25,2.6,2,0,4,0,13,14,8,4,8,6,9,14,2,3,52,48,50,24,H
959,2688,2010/2011,27,2011-02-12 00:00:00,840124,8483,10252,1,1,3.25,3.4,2.2,2,0,1,1,12,13,4,3,11,3,18,31,3,8,48,52,30,33,H
952,2681,2010/2011,27,2011-02-12 00:00:00,840117,8650,8528,1,1,1.36,4.75,9.0,1,0,3,0,11,15,9,6,8,5,19,16,8,5,56,44,31,31,D
954,2683,2010/2011,27,2011-02-12 00:00:00,840119,8655,10261,0,0,2.1,3.4,3.5,1,0,3,0,9,11,2,7,5,6,14,42,2,11,43,57,28,28,D
956,2685,2010/2011,27,2011-02-12 00:00:00,840121,8658,10194,1,0,2.5,3.2,2.9,1,0,0,0,11,15,4,6,5,9,19,18,2,6,52,48,35,23,D
958,2687,2010/2011,27,2011-02-12 00:00:00,840123,8659,8654,3,3,1.91,3.6,4.0,2,0,3,0,12,12,11,4,4,10,8,14,4,9,46,54,54,46,H
951,2680,2010/2011,27,2011-02-12 00:00:00,840116,9825,8602,2,0,1.22,6.0,15.0,0,0,1,0,14,9,8,1,8,2,47,28,3,6,56,44,37,47,A
950,2679,2010/2011,27,2011-02-12 00:00:00,840115,10260,8456,2,1,1.73,3.6,5.0,2,0,2,0,16,12,3,8,6,5,24,21,4,7,52,48,27,24,D
957,2686,2010/2011,27,2011-02-13 00:00:00,840122,8559,8668,2,0,2.75,3.25,2.6,1,0,0,0,14,10,2,3,6,6,17,28,4,4,46,54,33,30,H
955,2684,2010/2011,27,2011-02-14 00:00:00,840120,9879,8455,0,0,5.0,3.6,1.73,2,0,1,0,8,13,4,8,6,19,10,19,4,6,39,61,30,45,D
855,2584,2010/2011,18,2011-02-15 00:00:00,839989,8658,10261,0,2,2.6,3.2,2.8,1,0,3,0,13,14,5,4,8,5,21,18,4,6,46,54,30,32,A
856,2585,2010/2011,18,2011-02-20 00:00:00,839990,8659,8602,1,1,1.85,3.4,4.5,0,0,0,0,8,6,11,1,8,4,35,15,12,1,51,49,27,24,D
857,2586,2010/2011,18,2011-02-22 00:00:00,839991,8483,8586,3,1,4.0,3.6,1.91,2,0,0,0,12,9,2,11,4,15,7,30,1,7,41,59,29,47,H
850,2579,2010/2011,18,2011-02-23 00:00:00,839984,9825,10194,1,0,1.3,5.25,10.0,1,0,2,0,9,11,5,3,5,3,28,25,5,3,55,45,53,33,H
968,2697,2010/2011,28,2011-02-26 00:00:00,840133,8528,10260,0,4,6.5,4.0,1.53,0,0,1,0,15,11,5,7,5,8,31,17,8,3,40,60,29,31,H
966,2695,2010/2011,28,2011-02-26 00:00:00,840131,8602,8483,4,0,1.83,3.6,4.33,1,0,1,1,15,9,4,1,7,2,33,6,10,4,60,40,30,37,H
963,2692,2010/2011,28,2011-02-26 00:00:00,840128,8668,8472,2,0,1.73,3.6,5.0,0,0,0,0,11,10,9,7,6,5,31,18,4,1,58,42,35,36,D
962,2691,2010/2011,28,2011-02-26 00:00:00,840127,10252,8655,4,1,1.73,3.6,5.0,0,0,4,0,4,12,8,1,9,3,14,5,10,2,61,39,27,60,A
964,2693,2010/2011,28,2011-02-26 00:00:00,840129,10261,8559,1,1,2.1,3.25,3.75,0,1,2,0,10,13,5,9,8,11,20,24,3,6,43,57,25,32,H
965,2694,2010/2011,28,2011-02-27 00:00:00,840130,8456,9879,1,1,1.5,4.0,7.5,1,0,2,0,14,10,4,3,8,5,29,19,9,1,49,51,49,31,D
961,2690,2010/2011,28,2011-02-27 00:00:00,840126,8654,8650,3,1,3.4,3.3,2.2,0,0,1,0,10,8,10,10,6,4,15,22,6,9,53,47,25,39,H
967,2696,2010/2011,28,2011-02-28 00:00:00,840132,10194,8659,1,1,1.91,3.4,4.2,2,0,2,0,13,17,3,14,3,5,19,8,4,0,47,53,33,28,D
859,2588,2010/2011,18,2011-03-01 00:00:00,839993,8455,10260,2,1,2.2,3.2,3.6,3,0,3,0,10,14,6,6,14,5,33,19,10,2,51,49,48,60,H
974,2703,2010/2011,29,2011-03-05 00:00:00,840139,8456,8528,1,0,1.36,4.75,9.0,3,0,1,0,16,9,3,4,4,8,18,22,4,6,44,56,56,37,D
978,2707,2010/2011,29,2011-03-05 00:00:00,840143,8559,10252,3,2,2.25,3.4,3.2,5,0,2,0,19,12,7,6,5,5,29,17,9,5,57,43,30,28,A
972,2701,2010/2011,29,2011-03-05 00:00:00,840137,8654,10194,3,0,2.25,3.3,3.25,0,0,3,0,13,9,6,5,8,2,8,14,6,3,52,48,36,30,H
977,2706,2010/2011,29,2011-03-05 00:00:00,840142,8658,8659,1,3,2.38,3.2,3.1,3,0,1,0,9,9,6,4,5,4,23,11,7,3,52,48,32,32,H
970,2699,2010/2011,29,2011-03-05 00:00:00,840135,9825,8472,0,0,1.44,4.33,7.5,3,0,3,0,11,9,9,5,7,3,45,20,5,6,60,40,50,27,H
976,2705,2010/2011,29,2011-03-05 00:00:00,840141,9879,8655,3,2,1.73,3.6,5.0,2,0,3,1,12,14,8,6,5,4,24,21,9,7,52,48,36,36,A
973,2702,2010/2011,29,2011-03-05 00:00:00,840138,10261,8668,1,2,2.6,3.2,2.8,2,0,4,0,12,13,8,7,4,5,33,17,5,4,60,40,28,34,H
975,2704,2010/2011,29,2011-03-06 00:00:00,840140,8602,8586,3,3,3.0,3.3,2.38,0,0,3,0,11,10,5,10,9,7,25,19,7,4,44,56,39,60,H
971,2700,2010/2011,29,2011-03-06 00:00:00,840136,8650,10260,3,1,2.8,3.2,2.6,2,0,3,0,11,13,7,6,9,6,19,25,6,4,52,48,28,48,D
979,2708,2010/2011,29,2011-03-07 00:00:00,840144,8483,8455,1,3,10.0,5.5,1.3,0,0,0,0,3,7,5,11,9,6,22,25,3,13,42,58,32,51,A
863,2592,2010/2011,19,2011-03-09 00:00:00,839997,8668,8658,1,1,1.53,4.0,6.5,1,0,3,0,8,14,16,2,5,3,36,6,9,1,58,42,36,31,D
998,2727,2010/2011,30,2011-03-19 00:00:00,840153,8528,8658,2,1,2.1,3.3,3.6,3,0,1,0,13,11,15,5,3,3,21,9,9,4,54,46,33,28,A
992,2721,2010/2011,30,2011-03-19 00:00:00,840147,8586,8654,0,0,1.57,4.0,6.0,0,0,4,0,6,14,18,7,12,5,19,9,6,2,52,48,32,32,D
995,2724,2010/2011,30,2011-03-19 00:00:00,840150,8655,8483,2,2,1.8,3.6,4.5,1,0,1,0,18,12,6,5,16,3,52,9,8,3,55,45,37,35,H
996,2725,2010/2011,30,2011-03-19 00:00:00,840151,8659,9825,2,2,5.0,3.6,1.73,1,0,3,0,12,7,1,9,1,7,8,35,2,7,35,65,60,40,H
994,2723,2010/2011,30,2011-03-19 00:00:00,840149,8668,9879,2,1,2.0,3.25,4.0,2,0,0,0,14,18,9,5,3,7,23,14,7,5,53,47,34,36,H
997,2726,2010/2011,30,2011-03-19 00:00:00,840152,10194,10261,4,0,2.2,3.25,3.4,1,0,1,0,18,11,1,9,2,6,19,28,3,7,42,58,49,31,D
993,2722,2010/2011,30,2011-03-19 00:00:00,840148,10252,8602,0,1,1.83,3.5,4.5,1,0,3,0,14,15,8,5,5,4,29,6,9,3,52,48,32,58,D
990,2719,2010/2011,30,2011-03-19 00:00:00,840145,10260,8559,1,0,1.36,4.75,9.0,0,1,0,0,8,11,9,6,8,11,31,17,12,5,60,40,27,31,H
999,2728,2010/2011,30,2011-03-20 00:00:00,840154,8455,8456,2,0,1.62,3.75,6.0,2,0,4,0,10,12,9,2,7,2,19,8,5,1,51,49,54,53,H
991,2720,2010/2011,30,2011-03-20 00:00:00,840146,8472,8650,0,2,2.63,3.2,2.75,3,1,3,0,11,9,3,5,3,5,18,12,3,6,46,54,38,42,A
1009,2738,2010/2011,31,2011-04-02 00:00:00,840164,8528,8586,0,0,3.0,3.25,2.4,1,0,1,0,11,8,4,6,13,7,14,7,8,2,47,53,58,32,D
1001,2730,2010/2011,31,2011-04-02 00:00:00,840156,8654,10260,2,4,4.5,3.6,1.8,1,0,2,0,12,10,2,8,4,13,13,45,0,16,36,64,31,40,H
1006,2735,2010/2011,31,2011-04-02 00:00:00,840161,8658,8559,2,1,2.5,3.25,2.88,0,0,2,0,12,15,5,13,5,5,22,39,8,9,46,54,40,33,D
1007,2736,2010/2011,31,2011-04-02 00:00:00,840162,8659,8650,2,1,3.0,3.3,2.38,2,0,3,0,9,14,12,9,5,6,15,14,0,5,51,49,36,32,H
1002,2731,2010/2011,31,2011-04-02 00:00:00,840157,8668,10252,2,2,1.83,3.6,4.33,3,0,2,0,13,16,7,4,8,4,20,21,5,7,54,46,37,55,D
1000,2729,2010/2011,31,2011-04-02 00:00:00,840155,9825,8655,0,0,1.25,6.0,11.0,1,0,2,1,9,6,12,2,8,5,33,12,11,4,56,44,33,45,H
1008,2737,2010/2011,31,2011-04-02 00:00:00,840163,10194,8455,1,1,5.5,3.6,1.67,1,0,2,0,6,11,5,13,9,10,18,36,5,12,35,65,32,63,A
1003,2732,2010/2011,31,2011-04-02 00:00:00,840158,10261,8602,4,1,1.95,3.4,4.0,5,0,3,0,19,10,8,11,5,5,25,23,5,4,60,40,30,50,D
1004,2733,2010/2011,31,2011-04-03 00:00:00,840159,8456,8472,5,0,1.5,4.0,7.0,2,0,3,0,8,20,9,4,3,5,15,21,6,5,51,49,35,33,H
1005,2734,2010/2011,31,2011-04-03 00:00:00,840160,9879,8483,3,0,1.53,4.2,6.0,2,0,1,0,16,6,7,7,7,6,13,16,4,7,49,51,53,38,H
1019,2748,2010/2011,32,2011-04-09 00:00:00,840174,8455,8528,1,0,1.2,6.0,17.0,1,0,2,0,10,10,8,7,9,5,26,17,10,5,60,40,33,34,D
1012,2741,2010/2011,32,2011-04-09 00:00:00,840167,8472,8659,2,3,2.2,3.2,3.5,3,0,1,0,8,11,1,4,4,2,10,6,5,2,48,52,40,32,H
1017,2746,2010/2011,32,2011-04-09 00:00:00,840172,8559,8654,3,0,2.2,3.25,3.4,1,0,0,0,4,10,7,6,13,8,30,37,5,10,60,40,58,31,H
1013,2742,2010/2011,32,2011-04-09 00:00:00,840168,8586,10194,3,2,1.73,3.6,5.0,1,0,3,0,13,16,8,6,3,3,31,21,10,5,55,45,66,38,H
1015,2744,2010/2011,32,2011-04-09 00:00:00,840170,8602,8668,0,3,2.6,3.25,2.8,0,0,1,0,16,13,7,3,7,6,40,18,13,5,55,45,38,36,A
1016,2745,2010/2011,32,2011-04-09 00:00:00,840171,8655,8658,1,1,2.0,3.3,4.0,2,0,3,0,9,10,6,2,12,3,24,6,7,2,51,49,53,38,H
1010,2739,2010/2011,32,2011-04-09 00:00:00,840165,10260,9879,2,0,1.44,4.33,7.5,0,0,0,0,12,8,8,4,7,10,19,17,8,3,54,46,32,41,A
1018,2747,2010/2011,32,2011-04-10 00:00:00,840173,8483,9825,1,3,8.5,5.0,1.36,2,0,2,0,13,9,5,3,8,10,21,21,6,4,41,59,34,39,H
1014,2743,2010/2011,32,2011-04-10 00:00:00,840169,10252,10261,1,0,1.83,3.6,4.33,2,0,2,0,9,11,5,5,8,3,21,18,9,2,48,52,33,62,A
1011,2740,2010/2011,32,2011-04-11 00:00:00,840166,8650,8456,3,0,2.6,3.2,2.8,1,0,0,0,6,3,7,4,9,9,24,14,6,2,53,47,45,56,H
1020,2749,2010/2011,33,2011-04-16 00:00:00,839798,8483,8528,1,3,2.3,3.5,3.0,2,0,2,0,12,7,5,3,6,4,20,8,5,3,51,49,35,38,H
